id,support,acc_05,f1_05,acc_tuned,f1_tuned
790,24,0.9166666666666666,0.875,0.9166666666666666,0.875
797,24,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8333333333333334
801,24,1.0,1.0,1.0,1.0
805,24,1.0,1.0,1.0,1.0
681,24,1.0,0.0,1.0,0.0
678,24,0.9583333333333334,0.9411764705882353,0.9583333333333334,0.9411764705882353
675,24,0.8333333333333334,0.8461538461538461,0.8333333333333334,0.8461538461538461
671,24,0.9583333333333334,0.9629629629629629,0.9583333333333334,0.9629629629629629
515,24,1.0,1.0,1.0,1.0
529,24,0.9166666666666666,0.9285714285714286,0.9583333333333334,0.9655172413793104
530,24,0.9583333333333334,0.9333333333333333,0.9583333333333334,0.9333333333333333
536,24,1.0,1.0,1.0,1.0
537,24,0.875,0.88,0.9166666666666666,0.9230769230769231
538,24,1.0,1.0,0.9583333333333334,0.9333333333333333
552,24,0.9166666666666666,0.8,0.9166666666666666,0.8
555,24,0.9583333333333334,0.9090909090909091,0.9583333333333334,0.9090909090909091
558,24,0.9166666666666666,0.9230769230769231,0.9166666666666666,0.9230769230769231
559,24,1.0,1.0,1.0,1.0
562,24,0.9166666666666666,0.875,0.9166666666666666,0.875
564,24,0.9166666666666666,0.9230769230769231,0.9166666666666666,0.9230769230769231
566,24,0.9166666666666666,0.9230769230769231,0.9166666666666666,0.9230769230769231
573,24,0.8333333333333334,0.8461538461538461,0.8333333333333334,0.8461538461538461
592,24,0.9166666666666666,0.9230769230769231,0.9166666666666666,0.9230769230769231
598,24,1.0,1.0,1.0,1.0
604,24,1.0,1.0,1.0,1.0
605,24,0.9166666666666666,0.9285714285714286,0.9166666666666666,0.9285714285714286
608,24,1.0,1.0,1.0,1.0
616,24,1.0,1.0,1.0,1.0
619,24,1.0,1.0,1.0,1.0
625,24,0.9583333333333334,0.9333333333333333,0.9583333333333334,0.9333333333333333
630,24,1.0,1.0,1.0,1.0
631,24,0.9166666666666666,0.875,0.9166666666666666,0.875
632,24,0.9583333333333334,0.9411764705882353,0.9583333333333334,0.9411764705882353
635,24,0.9583333333333334,0.9333333333333333,1.0,1.0
406,24,0.9583333333333334,0.9090909090909091,0.9583333333333334,0.9090909090909091
642,24,1.0,1.0,1.0,1.0
664,24,0.9583333333333334,0.9333333333333333,1.0,1.0
407,24,0.875,0.7272727272727273,0.875,0.7272727272727273
387,24,0.9583333333333334,0.9333333333333333,0.9583333333333334,0.9333333333333333
405,24,1.0,1.0,1.0,1.0
281,24,0.9583333333333334,0.9333333333333333,1.0,1.0
216,24,0.9583333333333334,0.9411764705882353,0.9583333333333334,0.9411764705882353
215,24,0.875,0.88,0.9166666666666666,0.9230769230769231
213,24,1.0,1.0,1.0,1.0
211,24,0.9583333333333334,0.9333333333333333,0.9583333333333334,0.9333333333333333
210,24,0.9583333333333334,0.9333333333333333,0.9583333333333334,0.9333333333333333
209,24,0.9166666666666666,0.9230769230769231,0.9583333333333334,0.9629629629629629
208,24,0.9166666666666666,0.9230769230769231,0.9166666666666666,0.9230769230769231
206,24,0.9583333333333334,0.9333333333333333,1.0,1.0
201,24,1.0,1.0,1.0,1.0
192,24,1.0,1.0,1.0,1.0
191,24,0.875,0.88,0.9166666666666666,0.9230769230769231
184,24,0.9583333333333334,0.9411764705882353,0.9583333333333334,0.9411764705882353
183,24,0.875,0.8695652173913043,0.875,0.88
181,24,1.0,1.0,1.0,1.0
180,24,0.9583333333333334,0.9333333333333333,0.9583333333333334,0.9333333333333333
217,24,1.0,1.0,1.0,1.0
218,24,0.8333333333333334,0.8461538461538461,0.875,0.8888888888888888
221,24,0.9166666666666666,0.875,0.9166666666666666,0.875
240,24,1.0,1.0,1.0,1.0
265,24,1.0,1.0,1.0,1.0
262,24,1.0,1.0,1.0,1.0
254,24,0.9583333333333334,0.9333333333333333,1.0,1.0
253,24,0.9583333333333334,0.9333333333333333,1.0,1.0
251,24,0.875,0.88,0.875,0.88
250,24,0.9583333333333334,0.9333333333333333,0.9583333333333334,0.9333333333333333
238,24,0.6666666666666666,0.5,0.6666666666666666,0.5
222,24,1.0,1.0,0.9583333333333334,0.9333333333333333
234,24,0.9583333333333334,0.9333333333333333,0.9583333333333334,0.9333333333333333
231,24,0.9166666666666666,0.9230769230769231,0.9166666666666666,0.9230769230769231
230,24,0.9583333333333334,0.9333333333333333,0.9583333333333334,0.9333333333333333
227,24,1.0,1.0,1.0,1.0
224,24,1.0,1.0,1.0,1.0
223,24,0.8333333333333334,0.8461538461538461,0.875,0.8888888888888888
178,24,1.0,1.0,1.0,1.0
173,24,0.9583333333333334,0.9333333333333333,0.9166666666666666,0.875
169,24,0.875,0.88,0.875,0.88
34,24,1.0,1.0,1.0,1.0
65,24,0.9166666666666666,0.9285714285714286,0.9583333333333334,0.9655172413793104
57,24,0.9583333333333334,0.9629629629629629,0.9583333333333334,0.9629629629629629
53,24,0.9583333333333334,0.9090909090909091,0.9583333333333334,0.9090909090909091
52,24,1.0,1.0,1.0,1.0
48,24,0.9166666666666666,0.9285714285714286,0.9166666666666666,0.9285714285714286
46,24,0.9166666666666666,0.9285714285714286,0.9166666666666666,0.9285714285714286
27,24,0.875,0.7692307692307693,0.875,0.7692307692307693
82,24,0.625,0.0,0.5416666666666666,0.0
23,24,0.8333333333333334,0.0,0.8333333333333334,0.0
18,24,0.9583333333333334,0.9333333333333333,0.9583333333333334,0.9333333333333333
14,24,1.0,1.0,1.0,1.0
11,24,0.9583333333333334,0.9629629629629629,0.9583333333333334,0.9629629629629629
9,24,0.9583333333333334,0.9333333333333333,1.0,1.0
5,24,1.0,1.0,1.0,1.0
74,24,1.0,1.0,1.0,1.0
87,24,1.0,1.0,1.0,1.0
168,24,0.875,0.88,0.875,0.88
124,24,0.9583333333333334,0.9333333333333333,0.9583333333333334,0.9333333333333333
163,24,0.875,0.0,0.7916666666666666,0.0
158,24,0.9166666666666666,0.9230769230769231,0.9583333333333334,0.9629629629629629
153,24,0.9166666666666666,0.9230769230769231,0.9583333333333334,0.9629629629629629
147,24,0.8333333333333334,0.8333333333333334,0.875,0.88
144,24,1.0,1.0,1.0,1.0
131,24,0.9166666666666666,0.8571428571428571,0.9583333333333334,0.9333333333333333
114,24,0.9583333333333334,0.9333333333333333,1.0,1.0
89,24,0.9583333333333334,0.9629629629629629,0.9583333333333334,0.9629629629629629
112,24,0.9583333333333334,0.9333333333333333,0.9583333333333334,0.9333333333333333
102,24,1.0,1.0,1.0,1.0
100,24,0.9166666666666666,0.875,0.9166666666666666,0.875
94,24,1.0,1.0,1.0,1.0
92,24,0.9166666666666666,0.9285714285714286,0.9166666666666666,0.9285714285714286
90,24,0.9583333333333334,0.9411764705882353,0.9583333333333334,0.9411764705882353
276,24,1.0,1.0,1.0,1.0
228,24,0.9583333333333334,0.9411764705882353,0.9583333333333334,0.9411764705882353
808,24,0.9583333333333334,0.9411764705882353,0.9583333333333334,0.9411764705882353
321,24,1.0,1.0,1.0,1.0
299,24,1.0,1.0,1.0,1.0
331,24,1.0,1.0,1.0,1.0
302,24,0.9583333333333334,0.9333333333333333,1.0,1.0
304,24,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8461538461538461
310,24,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666
386,24,1.0,1.0,0.9583333333333334,0.9333333333333333
311,24,1.0,1.0,1.0,1.0
314,24,0.9166666666666666,0.9230769230769231,0.9166666666666666,0.9230769230769231
317,24,0.875,0.88,0.9166666666666666,0.9230769230769231
319,24,0.8333333333333334,0.8461538461538461,0.875,0.8888888888888888
379,24,0.9583333333333334,0.9230769230769231,0.9583333333333334,0.9230769230769231
324,24,0.9583333333333334,0.9090909090909091,0.9583333333333334,0.9090909090909091
287,24,0.875,0.88,0.875,0.88
358,24,1.0,1.0,1.0,1.0
325,24,1.0,1.0,1.0,1.0
353,24,0.875,0.8,0.875,0.8
326,24,1.0,1.0,1.0,1.0
349,24,0.5416666666666666,0.42105263157894735,0.625,0.5714285714285714
345,24,0.9583333333333334,0.9230769230769231,0.9583333333333334,0.9230769230769231
342,24,1.0,1.0,1.0,1.0
337,24,0.875,0.7692307692307693,0.875,0.7692307692307693
327,24,0.7916666666666666,0.782608695652174,0.7916666666666666,0.8
335,24,1.0,1.0,0.9583333333333334,0.9333333333333333
330,24,1.0,1.0,1.0,1.0
297,24,1.0,1.0,1.0,1.0
388,24,0.9583333333333334,0.9333333333333333,0.9583333333333334,0.9333333333333333
285,24,1.0,1.0,1.0,1.0
397,24,0.9583333333333334,0.9230769230769231,0.9583333333333334,0.9230769230769231
396,24,0.9583333333333334,0.9090909090909091,0.9583333333333334,0.9090909090909091
402,24,0.9166666666666666,0.9230769230769231,0.9166666666666666,0.9230769230769231
284,24,0.9583333333333334,0.9333333333333333,0.9583333333333334,0.9333333333333333
400,16,1.0,1.0,1.0,1.0
370,16,0.9375,0.8,0.9375,0.8
439,16,1.0,1.0,1.0,1.0
93,16,1.0,1.0,1.0,1.0
361,16,0.9375,0.8,0.9375,0.8
98,16,1.0,1.0,1.0,1.0
359,16,1.0,1.0,1.0,1.0
783,16,1.0,1.0,1.0,1.0
101,16,1.0,1.0,1.0,1.0
784,16,1.0,1.0,1.0,1.0
394,16,0.9375,0.8571428571428571,0.9375,0.8571428571428571
401,16,0.875,0.5,0.8125,0.4
731,16,0.9375,0.8571428571428571,0.9375,0.8571428571428571
449,16,1.0,1.0,1.0,1.0
143,16,1.0,1.0,1.0,1.0
705,16,0.9375,0.8,0.9375,0.8
798,16,0.9375,0.8,0.9375,0.8
145,16,1.0,1.0,1.0,1.0
799,16,1.0,1.0,1.0,1.0
151,16,1.0,1.0,1.0,1.0
8,16,1.0,1.0,1.0,1.0
804,16,1.0,1.0,1.0,1.0
403,16,1.0,1.0,1.0,1.0
399,16,1.0,1.0,1.0,1.0
417,16,1.0,1.0,1.0,1.0
757,16,1.0,1.0,1.0,1.0
780,16,1.0,1.0,1.0,1.0
51,16,1.0,1.0,1.0,1.0
755,16,1.0,1.0,1.0,1.0
753,16,1.0,1.0,1.0,1.0
393,16,1.0,1.0,0.9375,0.8
749,16,1.0,1.0,1.0,1.0
392,16,0.875,0.6666666666666666,0.875,0.6666666666666666
762,16,1.0,1.0,1.0,1.0
391,16,1.0,1.0,1.0,1.0
745,16,1.0,1.0,1.0,1.0
744,16,1.0,1.0,1.0,1.0
395,16,1.0,1.0,1.0,1.0
390,16,0.9375,0.8,0.9375,0.8
766,16,1.0,1.0,1.0,1.0
767,16,1.0,1.0,1.0,1.0
78,16,0.9375,0.8571428571428571,0.9375,0.8571428571428571
769,16,0.6875,0.2857142857142857,0.6875,0.2857142857142857
81,16,0.75,0.7142857142857143,0.75,0.7142857142857143
771,16,1.0,1.0,1.0,1.0
774,16,1.0,1.0,1.0,1.0
736,16,1.0,1.0,1.0,1.0
25,16,1.0,1.0,1.0,1.0
85,16,1.0,1.0,1.0,1.0
86,16,0.9375,0.8,0.9375,0.8
694,16,1.0,1.0,1.0,1.0
534,16,0.9375,0.8,1.0,1.0
159,16,1.0,1.0,1.0,1.0
571,16,1.0,1.0,1.0,1.0
232,16,0.5625,0.0,0.5625,0.0
233,16,1.0,1.0,1.0,1.0
514,16,1.0,1.0,1.0,1.0
237,16,1.0,1.0,1.0,1.0
288,16,1.0,1.0,1.0,1.0
239,16,1.0,1.0,1.0,1.0
242,16,1.0,1.0,1.0,1.0
584,16,0.9375,0.8571428571428571,0.9375,0.8571428571428571
583,16,0.9375,0.8,0.9375,0.8
581,16,1.0,1.0,1.0,1.0
580,16,1.0,1.0,1.0,1.0
575,16,1.0,1.0,1.0,1.0
574,16,1.0,1.0,1.0,1.0
245,16,1.0,1.0,1.0,1.0
570,16,1.0,1.0,1.0,1.0
166,16,1.0,1.0,1.0,1.0
246,16,1.0,1.0,1.0,1.0
522,16,1.0,1.0,1.0,1.0
524,16,1.0,1.0,1.0,1.0
252,16,1.0,1.0,1.0,1.0
560,16,1.0,1.0,1.0,1.0
525,16,1.0,1.0,1.0,1.0
528,16,1.0,1.0,1.0,1.0
259,16,1.0,1.0,1.0,1.0
551,16,0.9375,0.8,0.9375,0.8
546,16,1.0,1.0,1.0,1.0
266,16,1.0,1.0,1.0,1.0
267,16,1.0,1.0,1.0,1.0
275,16,1.0,1.0,1.0,1.0
532,16,1.0,1.0,1.0,1.0
293,16,1.0,1.0,1.0,1.0
229,16,1.0,1.0,1.0,1.0
603,16,1.0,1.0,1.0,1.0
404,16,1.0,1.0,1.0,1.0
461,16,0.875,0.6666666666666666,0.875,0.6666666666666666
170,16,1.0,1.0,1.0,1.0
463,16,1.0,1.0,1.0,1.0
464,16,1.0,1.0,1.0,1.0
278,16,1.0,1.0,1.0,1.0
465,16,0.9375,0.8,0.9375,0.8
466,16,0.9375,0.8,0.9375,0.8
668,16,1.0,1.0,1.0,1.0
182,16,1.0,1.0,1.0,1.0
665,16,1.0,1.0,1.0,1.0
187,16,1.0,1.0,1.0,1.0
190,16,1.0,1.0,1.0,1.0
474,16,1.0,1.0,1.0,1.0
648,16,1.0,1.0,1.0,1.0
195,16,1.0,1.0,1.0,1.0
475,16,1.0,1.0,1.0,1.0
202,16,1.0,1.0,1.0,1.0
476,16,1.0,1.0,1.0,1.0
479,16,1.0,1.0,1.0,1.0
481,16,1.0,1.0,1.0,1.0
483,16,1.0,1.0,1.0,1.0
634,16,0.9375,0.8,0.9375,0.8
491,16,1.0,1.0,1.0,1.0
219,16,1.0,1.0,1.0,1.0
498,16,0.5,0.0,0.5,0.2
610,16,1.0,1.0,1.0,1.0
607,16,1.0,1.0,1.0,1.0
225,16,1.0,1.0,1.0,1.0
179,16,1.0,1.0,1.0,1.0
368,8,1.0,0.0,1.0,0.0
