id,support,acc_05,f1_05,acc_tuned,f1_tuned
335,24,0.5833333333333334,0.5454545454545454,0.5833333333333334,0.5454545454545454
327,24,0.9583333333333334,0.9333333333333333,0.9583333333333334,0.9333333333333333
541,17,0.4117647058823529,0.0,0.4117647058823529,0.0
50,16,1.0,1.0,1.0,1.0
674,16,0.625,0.4,0.625,0.4
21,16,1.0,1.0,1.0,1.0
701,16,0.9375,0.9230769230769231,0.9375,0.9230769230769231
351,16,1.0,1.0,1.0,1.0
83,16,0.9375,0.8571428571428571,0.9375,0.8571428571428571
17,16,0.4375,0.0,0.4375,0.0
322,16,0.875,0.8571428571428571,0.875,0.8571428571428571
692,16,0.625,0.5,0.625,0.5
688,16,1.0,1.0,1.0,1.0
15,16,1.0,1.0,1.0,1.0
684,16,1.0,1.0,1.0,1.0
4,16,0.9375,0.9230769230769231,0.9375,0.9230769230769231
95,16,1.0,1.0,1.0,1.0
97,16,1.0,1.0,1.0,1.0
332,16,1.0,1.0,1.0,1.0
347,16,0.5,0.3333333333333333,0.5,0.3333333333333333
76,16,1.0,1.0,1.0,1.0
103,16,1.0,1.0,1.0,1.0
667,16,1.0,1.0,1.0,1.0
666,16,0.625,0.5,0.625,0.5
104,16,0.375,0.0,0.375,0.0
649,16,0.875,0.0,0.875,0.0
646,16,1.0,1.0,1.0,1.0
110,16,1.0,1.0,1.0,1.0
346,16,0.5625,0.36363636363636365,0.5625,0.36363636363636365
638,16,0.4375,0.0,0.4375,0.0
636,16,0.5625,0.2222222222222222,0.5625,0.2222222222222222
6,16,1.0,1.0,1.0,1.0
455,16,1.0,1.0,1.0,1.0
121,16,0.5,0.2,0.5,0.2
122,16,1.0,1.0,1.0,1.0
376,16,0.625,0.5,0.625,0.5
22,16,1.0,1.0,1.0,1.0
357,16,0.4375,0.0,0.4375,0.0
42,16,1.0,1.0,1.0,1.0
756,16,0.4375,0.18181818181818182,0.4375,0.18181818181818182
54,16,1.0,1.0,1.0,1.0
55,16,0.4375,0.0,0.4375,0.0
360,16,1.0,1.0,1.0,1.0
742,16,0.875,0.0,0.875,0.0
740,16,0.5,0.2,0.5,0.2
58,16,1.0,1.0,1.0,1.0
60,16,0.4375,0.0,0.4375,0.0
44,16,1.0,1.0,1.0,1.0
43,16,1.0,1.0,1.0,1.0
62,16,0.5,0.3333333333333333,0.5,0.3333333333333333
362,16,1.0,1.0,1.0,1.0
733,16,0.9375,0.9230769230769231,0.9375,0.9230769230769231
64,16,1.0,1.0,1.0,1.0
364,16,1.0,1.0,1.0,1.0
373,16,0.5,0.2,0.5,0.2
36,16,0.5,0.0,0.5,0.0
721,16,0.5,0.0,0.5,0.0
354,16,1.0,1.0,1.0,1.0
125,16,0.4375,0.0,0.4375,0.0
719,16,0.4375,0.0,0.4375,0.0
717,16,1.0,1.0,1.0,1.0
32,16,0.5,0.2,0.5,0.2
29,16,0.4375,0.0,0.4375,0.0
369,16,1.0,1.0,1.0,1.0
778,16,1.0,1.0,1.0,1.0
713,16,0.375,0.0,0.375,0.0
710,16,1.0,1.0,1.0,1.0
709,16,1.0,1.0,1.0,1.0
371,16,1.0,1.0,1.0,1.0
312,16,1.0,1.0,1.0,1.0
1,16,1.0,1.0,1.0,1.0
272,16,1.0,1.0,1.0,1.0
271,16,0.5625,0.36363636363636365,0.5625,0.36363636363636365
148,16,0.5,0.2,0.5,0.2
155,16,0.9375,0.9230769230769231,0.9375,0.9230769230769231
162,16,0.9375,0.8571428571428571,0.9375,0.8571428571428571
298,16,1.0,1.0,1.0,1.0
344,16,0.9375,0.9333333333333333,0.9375,0.9333333333333333
561,16,0.875,0.8333333333333334,0.875,0.8333333333333334
174,16,1.0,1.0,1.0,1.0
176,16,1.0,1.0,1.0,1.0
296,16,1.0,1.0,1.0,1.0
557,16,1.0,1.0,1.0,1.0
292,16,1.0,1.0,1.0,1.0
289,16,0.625,0.4,0.625,0.4
544,16,0.5,0.2,0.5,0.2
543,16,0.4375,0.18181818181818182,0.4375,0.18181818181818182
620,16,0.625,0.4,0.625,0.4
