tag,n_train,n_test,user_pi_train,user_pi_test,evt_pi_train,evt_pi_test,acc,f1,prec,rec,auc,ap,brier,ece,acc_tuned,f1_tuned,prec_tuned,rec_tuned,thresh
NONDS_pooled_chrono_70_30_full_strict,43400,18600,0.3542626728110599,0.3253225806451613,0.3047695852534562,0.2888709677419355,0.9504838709677419,0.9232819658475635,0.9308028216325159,0.9158816724508346,0.9851752967731885,0.9655923763097115,0.039196317249005755,0.01969470137568762,0.9506989247311828,0.9237422037422037,0.9296953465015065,0.9178648157329367,0.34
NONDS_pooled_chrono_70_30_no_historical_strict,43400,18600,0.3542626728110599,0.3253225806451613,0.3047695852534562,0.2888709677419355,0.9588709677419355,0.9377593360995851,0.9235576923076924,0.9524045612295489,0.9783063710367736,0.9398376182640201,0.03613634396631492,0.005608628690090981,0.9584408602150538,0.9372921229820719,0.9204907584448694,0.9547182283920013,0.2
NONDS_pooled_chrono_70_30_no_stim_hard_strict,43400,18600,0.3542626728110599,0.3253225806451613,0.3047695852534562,0.2888709677419355,0.6633870967741935,0.4337523740616804,0.4790251697962445,0.396298132540076,0.6268049441199587,0.44002779915730217,0.2702728584706373,0.2011730838121886,0.6634408602150538,0.43389401338397543,0.47912921909326944,0.3964633944802512,0.42
NONDS_pooled_chrono_70_30_no_stim_strict,43400,18600,0.3542626728110599,0.3253225806451613,0.3047695852534562,0.2888709677419355,0.665483870967742,0.45857988165680474,0.4842859768424922,0.43546521236159313,0.6475982978323057,0.425704577995824,0.27575821563741143,0.22355422206087816,0.6193548387096774,0.508674531575295,0.4384495753080512,0.6056850107420261,0.39
