tag,n_train,n_test,user_pi_train,user_pi_test,evt_pi_train,evt_pi_test,acc,f1,prec,rec,auc,ap,brier,ece,acc_tuned,f1_tuned,prec_tuned,rec_tuned,thresh
DS_pooled_chrono_70_30_online_full_online,37722,16165,0.3250888075923864,0.3594184967522425,0.29333015216584485,0.3156820290751624,0.9536034642746675,0.9331550802139037,0.967652495378928,0.9010327022375215,0.9911487212559973,0.9803904837913155,0.033452285916369076,0.015666316381354854,0.9536653263223013,0.9332501559575795,0.9676584734799483,0.9012048192771084,0.34
DS_pooled_chrono_70_30_online_no_ds_hard_online,37722,16165,0.3250888075923864,0.3594184967522425,0.29333015216584485,0.3156820290751624,0.9342406433652954,0.9075571788851204,0.9172086482685885,0.8981067125645439,0.9786910295524376,0.9516597085363596,0.0513666918143661,0.024169759947776044,0.9342406433652954,0.9075893245240372,0.9169155102757772,0.8984509466437177,0.46
DS_pooled_chrono_70_30_online_no_ds_online,37722,16165,0.3250888075923864,0.3594184967522425,0.29333015216584485,0.3156820290751624,0.9286111970306217,0.9033986271555332,0.8794002607561929,0.9287435456110155,0.9756543813385569,0.9513433331729115,0.05743772925529199,0.029808479927656232,0.9286111970306217,0.9033986271555332,0.8794002607561929,0.9287435456110155,0.17
DS_pooled_chrono_70_30_online_no_historical_online,37722,16165,0.3250888075923864,0.3594184967522425,0.29333015216584485,0.3156820290751624,0.9636869780389731,0.9505684210526316,0.9305853256389118,0.9714285714285714,0.9884906723534824,0.9747158454096159,0.03073479927005356,0.015331649126619233,0.9636251159913393,0.9505217098619994,0.9298649983536385,0.9721170395869191,0.28
DS_pooled_chrono_70_30_online_no_stim_and_ds_online,37722,16165,0.3250888075923864,0.3594184967522425,0.29333015216584485,0.3156820290751624,0.6419424682957006,0.4518939393939394,0.5023157894736842,0.410671256454389,0.568822390340835,0.45863451346646,0.3063775816554464,0.2616935490311965,0.6381070213424065,0.4532710280373832,0.49591002044989774,0.4173838209982788,0.35000000000000003
DS_pooled_chrono_70_30_online_no_stim_hard_online,37722,16165,0.3250888075923864,0.3594184967522425,0.29333015216584485,0.3156820290751624,0.7253943705536653,0.511607437561888,0.7090576395242452,0.40017211703958694,0.7648219531918112,0.6303017784128904,0.20343111652142712,0.15252146200448885,0.745437673987009,0.6510050038164702,0.6416987125898679,0.6605851979345956,0.29
DS_pooled_chrono_70_30_online_no_stim_online,37722,16165,0.3250888075923864,0.3594184967522425,0.29333015216584485,0.3156820290751624,0.8019795855242808,0.6805070366304022,0.8099311000237586,0.5867469879518072,0.8243599880656654,0.7769823799538196,0.15489902364887978,0.09517899207031066,0.7975873801422827,0.6866500670369661,0.7739637305699482,0.617039586919105,0.33
